"総   数",408,137,112,249,76,83,159
15歳未満,2,0,1,1,0,1,1
15~19歳,1,0,1,1,0,0,0
20~24歳,9,3,4,7,0,2,2
25~29歳,11,6,3,9,2,0,2
30~34歳,10,3,5,8,1,1,2
35~39歳,22,15,3,18,2,2,4
40~44歳,11,8,2,10,0,1,1
45~49歳,13,5,5,10,0,3,3
50~54歳,13,4,6,10,1,2,3
55~59歳,22,15,3,18,3,1,4
60~64歳,35,18,3,21,10,4,14
65~69歳,29,15,6,21,7,1,8
70~74歳,34,15,6,21,5,8,13
75~79歳,54,15,18,33,11,10,21
80~84歳,51,4,17,21,15,15,30
85歳以上,91,11,29,40,19,32,51
