0~1日,110,22,38,60,14,36,50
2~3日,55,27,7,34,19,2,21
4~7日,42,26,3,29,13,-,13
8~14日,41,33,-,33,8,-,8
15~30日,29,18,-,18,10,1,11
31~90日,18,15,1,16,2,-,2
91~180日,-,-,-,-,-,-,-
181~365日,1,1,-,1,-,-,-
366日~,-,-,-,-,-,-,-
