0~1日,104,18,34,52,12,40,52
2~3日,74,47,4,51,20,3,23
4~7日,34,21,2,23,9,2,11
8~14日,36,27,1,28,8,-,8
15~30日,17,15,-,15,2,-,2
31~90日,30,26,-,26,4,-,4
91~180日,2,1,-,1,1,-,1
181~365日,1,1,-,1,-,-,-
366日~,-,-,-,-,-,-,-
