"総   数",296,142,49,191,66,39,105
15歳未満,-,-,-,-,-,-,-
15~19歳,-,-,-,-,-,-,-
20~24歳,2,1,-,1,1,-,1
25~29歳,4,2,1,3,1,-,1
30~34歳,3,3,-,3,-,-,-
35~39歳,3,2,1,3,-,-,-
40~44歳,3,2,1,3,-,-,-
45~49歳,6,3,1,4,1,1,2
50~54歳,16,8,4,12,1,3,4
55~59歳,25,14,5,19,4,2,6
60~64歳,13,9,-,9,2,2,4
65~69歳,36,26,3,29,3,4,7
70~74歳,48,24,9,33,11,4,15
75~79歳,37,22,5,27,7,3,10
80~84歳,44,14,10,24,13,7,20
85歳以上,56,12,9,21,22,13,35
