"総   数",575,223,143,366,121,88,209
15歳未満,1,-,1,1,-,-,-
15~19歳,3,-,2,2,-,1,1
20~24歳,7,1,4,5,2,-,2
25~29歳,7,1,-,1,6,-,6
30~34歳,8,4,3,7,1,-,1
35~39歳,6,3,3,6,-,-,-
40~44歳,11,3,4,7,2,2,4
45~49歳,18,10,4,14,1,3,4
50~54歳,30,19,6,25,3,2,5
55~59歳,34,17,9,26,4,4,8
60~64歳,34,20,5,25,6,3,9
65~69歳,62,41,9,50,6,6,12
70~74歳,74,43,8,51,15,8,23
75~79歳,86,33,20,53,19,14,33
80~84歳,88,16,34,50,20,18,38
85歳以上,106,12,31,43,36,27,63
