"総   数",102,50,16,66,23,13,36
15歳未満,-,-,-,-,-,-,-
15~19歳,-,-,-,-,-,-,-
20~24歳,-,-,-,-,-,-,-
25~29歳,4,1,-,1,2,1,3
30~34歳,1,-,-,-,1,-,1
35~39歳,2,1,-,1,-,1,1
40~44歳,1,-,1,1,-,-,-
45~49歳,9,6,1,7,2,-,2
50~54歳,5,3,1,4,-,1,1
55~59歳,10,7,2,9,1,-,1
60~64歳,5,1,1,2,2,1,3
65~69歳,8,5,1,6,1,1,2
70~74歳,9,4,2,6,1,2,3
75~79歳,15,11,3,14,-,1,1
80~84歳,11,4,3,7,2,2,4
85歳以上,22,7,1,8,11,3,14
