"総   数",380,177,67,244,74,62,136
15歳未満,1,-,-,-,-,1,1
15~19歳,-,-,-,-,-,-,-
20~24歳,1,-,-,-,1,-,1
25~29歳,3,2,-,2,-,1,1
30~34歳,4,1,2,3,1,-,1
35~39歳,5,3,2,5,-,-,-
40~44歳,8,3,2,5,1,2,3
45~49歳,11,7,2,9,-,2,2
50~54歳,15,11,2,13,1,1,2
55~59歳,24,14,5,19,-,5,5
60~64歳,36,21,4,25,6,5,11
65~69歳,33,21,4,25,3,5,8
70~74歳,61,39,8,47,10,4,14
75~79歳,54,20,8,28,16,10,26
80~84歳,53,18,13,31,13,9,22
85歳以上,71,17,15,32,22,17,39
