"総   数",147,47,28,75,40,32,72
15歳未満,-,-,-,-,-,-,-
15~19歳,1,-,1,1,-,-,-
20~24歳,4,1,1,2,-,2,2
25~29歳,7,1,2,3,1,3,4
30~34歳,1,-,-,-,-,1,1
35~39歳,2,-,-,-,1,1,2
40~44歳,9,5,1,6,2,1,3
45~49歳,3,1,-,1,-,2,2
50~54歳,9,3,3,6,1,2,3
55~59歳,9,4,2,6,1,2,3
60~64歳,11,8,2,10,1,-,1
65~69歳,11,6,2,8,2,1,3
70~74歳,12,5,3,8,1,3,4
75~79歳,26,5,3,8,10,8,18
80~84歳,19,5,2,7,12,-,12
85歳以上,23,3,6,9,8,6,14
