"総   数",86,37,19,56,19,11,30
15歳未満,-,-,-,-,-,-,-
15~19歳,-,-,-,-,-,-,-
20~24歳,3,1,2,3,-,-,-
25~29歳,2,1,-,1,1,-,1
30~34歳,1,-,-,-,-,1,1
35~39歳,2,-,-,-,2,-,2
40~44歳,2,-,-,-,2,-,2
45~49歳,6,3,2,5,-,1,1
50~54歳,6,3,2,5,-,1,1
55~59歳,6,3,1,4,2,-,2
60~64歳,5,2,1,3,1,1,2
65~69歳,13,9,3,12,1,-,1
70~74歳,7,6,1,7,-,-,-
75~79歳,12,4,5,9,3,-,3
80~84歳,10,2,-,2,3,5,8
85歳以上,11,3,2,5,4,2,6
