"総   数",292,135,69,204,36,52,88
15歳未満,-,-,-,-,-,-,-
15~19歳,-,-,-,-,-,-,-
20~24歳,1,-,1,1,-,-,-
25~29歳,4,2,1,3,1,-,1
30~34歳,2,2,-,2,-,-,-
35~39歳,2,2,-,2,-,-,-
40~44歳,6,3,3,6,-,-,-
45~49歳,13,7,2,9,-,4,4
50~54歳,17,8,2,10,4,3,7
55~59歳,16,9,4,13,1,2,3
60~64歳,18,13,1,14,1,3,4
65~69歳,41,24,10,34,5,2,7
70~74歳,35,22,7,29,4,2,6
75~79歳,51,26,10,36,6,9,15
80~84歳,47,12,16,28,6,13,19
85歳以上,39,5,12,17,8,14,22
