0~1日,90,14,35,49,15,26,41
2~3日,47,25,4,29,17,1,18
4~7日,34,27,-,27,7,-,7
8~14日,18,15,-,15,3,-,3
15~30日,16,13,-,13,3,-,3
31~90日,19,16,-,16,3,-,3
91~180日,1,1,-,1,-,-,-
181~365日,-,-,-,-,-,-,-
366日~,-,-,-,-,-,-,-
