0~1日,52,7,22,29,12,11,23
2~3日,30,14,2,16,12,2,14
4~7日,18,9,1,10,7,1,8
8~14日,7,6,1,7,-,-,-
15~30日,8,4,-,4,4,-,4
31~90日,5,3,-,3,2,-,2
91~180日,-,-,-,-,-,-,-
181~365日,-,-,-,-,-,-,-
366日~,-,-,-,-,-,-,-
