0~1日,126,29,47,76,22,28,50
2~3日,61,34,6,40,16,5,21
4~7日,40,23,2,25,15,-,15
8~14日,18,12,2,14,4,-,4
15~30日,16,14,-,14,2,-,2
31~90日,19,15,1,16,3,-,3
91~180日,5,4,-,4,1,-,1
181~365日,-,-,-,-,-,-,-
366日~,-,-,-,-,-,-,-
